	percentage	ssgsea_score_STD	Case
706	13	5.680224832798468	RS0007
707	14	8.510352975123206	RS0007
708	15	9.274312827618425	RS0007
709	16	7.608446662179281	RS0007
710	17	6.658862579888081	RS0007
711	18	12.774143945089964	RS0007
712	19	16.339310090271926	RS0007
713	20	10.866664328340132	RS0007
714	21	9.956409955123497	RS0007
715	22	7.935837137323093	RS0007
716	23	8.906321368809753	RS0007
717	24	14.971055474503197	RS0007
718	25	11.583865914716652	RS0007
719	26	15.067522815861143	RS0007
720	27	13.624025629541874	RS0007
721	28	8.91291998620069	RS0007
722	29	9.962252851823191	RS0007
723	30	9.975078687638385	RS0007
724	31	15.77195144807803	RS0007
725	32	15.700093362583193	RS0007
726	33	14.480135690556374	RS0007
727	34	18.42520269937349	RS0007
728	35	18.992590168466865	RS0007
729	36	12.018533800848099	RS0007
730	37	25.205020299052112	RS0007
731	38	18.330726085338995	RS0007
732	39	21.170211491764572	RS0007
733	40	17.967288921963135	RS0007
734	41	20.036339434029642	RS0007
735	42	22.56790979167358	RS0007
736	43	22.536035398469306	RS0007
737	44	23.99865451426196	RS0007
738	45	22.792365106800005	RS0007
739	46	27.359560900096263	RS0007
740	47	26.1586854501757	RS0007
741	48	24.614252073295773	RS0007
742	49	25.11193878572418	RS0007
743	50	30.77043750067081	RS0007
744	51	22.501307544212256	RS0007
745	52	32.55579116635235	RS0007
746	53	30.959725170105326	RS0007
747	54	23.18247095707357	RS0007
748	55	31.518468593857673	RS0007
749	56	31.593168738868826	RS0007
750	57	39.322921627942755	RS0007
751	58	37.99833667488257	RS0007
752	59	49.72760398471251	RS0007
753	60	32.49626428227871	RS0007
754	61	47.22280259371572	RS0007
755	62	49.99936259130162	RS0007
756	63	31.053720594330606	RS0007
757	64	46.66453463609015	RS0007
758	65	53.216956288387316	RS0007
759	66	54.716222042303876	RS0007
760	67	46.35706765149166	RS0007
761	68	23.162991526524305	RS0007
762	69	48.46484551026133	RS0007
763	70	55.10927184106023	RS0007
764	71	54.21209878800372	RS0007
765	72	53.37071751176966	RS0007
766	73	45.12465432137102	RS0007
767	74	71.25650443419742	RS0007
768	75	56.45914269840099	RS0007
769	76	49.852956628259406	RS0007
770	77	55.5443660229676	RS0007
771	78	56.778415377381805	RS0007
772	79	78.24156976089186	RS0007
773	80	70.18474043325868	RS0007
774	81	48.711861664541104	RS0007
775	82	50.926617369199505	RS0007
776	83	67.49667843620014	RS0007
777	84	68.8197489013822	RS0007
778	85	71.71822126003633	RS0007
779	86	48.11578907774243	RS0007
780	87	95.29927388740249	RS0007
781	88	92.73454645126904	RS0007
782	89	76.13720965813691	RS0007
783	90	63.44737573838694	RS0007
784	91	79.6048274570729	RS0007
785	92	66.86105976574963	RS0007
786	93	79.61800053431483	RS0007
787	94	66.98283070308226	RS0007
788	95	103.82493056292948	RS0007
789	96	117.02340285836891	RS0007
790	97	97.43594159708573	RS0007
791	98	97.79158904651479	RS0007
792	0	6.5591701383874685	RS0008
793	1	6.611312427631564	RS0008
794	2	7.658098381178087	RS0008
795	3	5.355568624414883	RS0008
796	4	8.718124540176948	RS0008
797	5	4.943904834860661	RS0008
798	6	5.969841748627021	RS0008
799	7	2.638366740502668	RS0008
800	8	5.701019199533171	RS0008
801	9	7.141007932247519	RS0008
802	10	7.149966387106872	RS0008
803	11	5.569696088540212	RS0008
804	12	2.8170082493499833	RS0008
805	13	7.800594845384806	RS0008
806	14	1.7824060446527112	RS0008
807	15	7.4335775325523095	RS0008
808	16	10.103508504066625	RS0008
809	17	7.308677489881471	RS0008
810	18	8.331571780540154	RS0008
811	19	7.785097219902186	RS0008
